Provinsi,Kabupaten/Kota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Buah-Buahan Per Kabupaten/kota (Satuan Komoditas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BUAH-BUAHAN,,,"Jeruk, jeruk bali",,,Mangga,,,Apel,,,Rambutan,,,"Duku, langsat",,,Durian,,,Salak,,,Pisang ambon,,,Pisang lainnya,,,Pepaya,,,Semangka,,,Tomat buah,,,Alpokat,,,Jambu biji,,,Buah-buahan lainnya,,
,,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023,2021,2022,2023
Sumatera Utara,Kota Padangsidimpuan,-,-,-,0.103,0.119,0.083,0.012,0.01,0.004,0.016,0.011,0.019,0.003,-,0.002,0.001,0.002,0.039,0.037,0.001,0.002,0.074,0.089,0.072,0.006,0.011,0.012,0.094,0.122,0.081,0.099,0.097,0.083,0.032,0.052,0.044,0.091,0.065,0.07,-,0.042,0.043,-,0.005,0.005,0.068,0.033,0.03
Sumatera Utara,Kota Gunungsitoli,-,-,-,0.035,0.031,0.029,-,-,-,0.009,0.007,0.006,-,0.001,-,0.001,0.004,-,-,-,-,0.008,0.012,0.005,0.06,0.056,0.033,0.218,0.23,0.161,0.048,0.065,0.044,0.023,0.033,0.015,0.002,0.002,0.006,-,0.007,0.003,-,0.001,-,0.022,0.021,0.019
Sumatera Barat,Kepulauan Mentawai,-,-,-,0.052,0.043,0.044,0.015,0.005,0.003,0.011,0.005,0.007,0.001,0.018,0.005,-,-,-,-,-,-,0.006,0.012,0.014,0.034,0.052,0.056,0.419,0.417,0.46,0.05,0.069,0.056,0.019,0.01,0.006,0.004,0.005,0.007,-,0.003,0.002,-,0.007,0.005,0.003,0.012,0.019
Sumatera Barat,Pesisir Selatan,-,-,-,0.113,0.12,0.101,0.011,0.004,0.004,0.007,0.008,0.008,0.002,-,0.001,0.001,-,-,0.004,0.001,-,0.025,0.062,0.069,0.023,0.02,0.023,0.066,0.086,0.054,0.083,0.065,0.058,0.056,0.065,0.055,0.033,0.036,0.029,-,0.006,0.019,-,0.001,0.003,0.013,0.016,0.019
Sumatera Barat,Solok,-,-,-,0.105,0.11,0.107,0.003,0.006,-,0.008,0.006,0.007,0.001,0.001,-,0.004,0.001,-,0.001,0.001,-,0.063,0.041,0.054,0.01,0.027,0.013,0.081,0.078,0.091,0.092,0.145,0.1,0.02,0.067,0.047,0.072,0.065,0.014,-,0.012,0.012,-,0.003,0.007,0.021,0.031,0.028
Sumatera Barat,Sijunjung,-,-,-,0.115,0.122,0.136,0.006,0.008,0.005,0.008,0.011,0.008,0.003,0.009,0.001,0.009,0.003,0.001,0.019,0.011,-,0.066,0.09,0.094,0.032,0.035,0.049,0.089,0.054,0.066,0.07,0.06,0.073,0.063,0.054,0.033,0.002,0.001,0.003,-,0.02,0.023,-,0.004,0.003,0.013,0.03,0.035
Sumatera Barat,Tanah Datar,-,-,-,0.159,0.15,0.134,0.005,0.007,0.004,0.013,0.012,0.018,0.003,0.001,-,0.003,0.001,-,0.014,0.012,0.001,0.051,0.064,0.058,0.055,0.085,0.065,0.071,0.04,0.058,0.084,0.088,0.071,0.046,0.048,0.02,0.01,0.018,0.014,-,0.024,0.038,-,0.002,0.003,0.035,0.035,0.031
Sumatera Barat,Padang Pariaman,-,-,-,0.131,0.117,0.091,0.006,0.006,0.002,0.012,0.005,0.011,0.002,0.001,-,0.013,0.001,-,0.022,0.001,0.001,0.035,0.037,0.035,0.022,0.024,0.032,0.085,0.088,0.047,0.09,0.083,0.077,0.036,0.051,0.034,0.031,0.014,0.022,-,0.013,0.011,-,0.002,0.003,0.028,0.022,0.022
Sumatera Barat,Agam,-,-,-,0.128,0.13,0.129,0.006,0.006,0.002,0.008,0.014,0.007,0.001,0.001,-,0.001,-,-,0.013,0.007,-,0.052,0.042,0.049,0.043,0.035,0.046,0.064,0.085,0.057,0.097,0.063,0.068,0.025,0.054,0.036,0.007,0.012,0.004,-,0.014,0.017,-,0.006,0.007,0.036,0.034,0.022
Sumatera Barat,Lima Puluh Kota,-,-,-,0.113,0.169,0.127,0.002,0.004,0.002,0.007,0.014,0.006,0.002,-,-,0.004,0.005,0.002,0.009,0.018,-,0.059,0.094,0.053,0.04,0.077,0.086,0.111,0.063,0.064,0.157,0.088,0.114,0.034,0.058,0.033,0.002,0.006,0.002,-,0.033,0.044,-,0.004,0.009,0.023,0.018,0.014
Sumatera Barat,Pasaman,-,-,-,0.095,0.103,0.086,0.004,0.006,0.001,0.005,0.007,0.004,0.001,-,0.001,0.001,0.019,0.002,-,0.003,0.001,0.069,0.094,0.076,0.013,0.012,0.022,0.063,0.087,0.071,0.074,0.079,0.1,0.035,0.064,0.039,0.008,0.003,0.001,-,0.013,0.011,-,0.004,0.006,0.013,0.023,0.014
Sumatera Barat,Solok Selatan,-,-,-,0.11,0.135,0.113,0.009,0.013,0.003,0.009,0.009,0.009,0.016,0.006,0.003,0.002,0.002,0.001,0.06,0.001,-,0.066,0.069,0.083,0.045,0.039,0.035,0.055,0.062,0.064,0.064,0.064,0.054,0.069,0.069,0.058,0.035,0.003,0.009,-,0.015,0.034,-,0.004,0.004,0.023,0.02,0.012
Sumatera Barat,Dharmasraya,-,-,-,0.128,0.139,0.115,0.003,0.008,0.007,0.016,0.018,0.014,0.005,-,-,0.003,0.002,-,-,-,-,0.063,0.081,0.07,0.052,0.036,0.027,0.08,0.058,0.071,0.111,0.074,0.092,0.054,0.056,0.046,0.001,0.005,0.002,-,0.012,0.016,-,0.002,0.003,0.026,0.045,0.03
Sumatera Barat,Pasaman Barat,-,-,-,0.075,0.074,0.062,0.004,0.006,0.007,0.01,0.015,0.012,0.003,0.004,-,0.001,0.001,0.008,0.007,-,0.001,0.085,0.117,0.096,0.027,0.029,0.034,0.055,0.08,0.056,0.109,0.156,0.117,0.046,0.058,0.057,0.007,0.005,0.004,-,0.012,0.019,-,0.003,0.008,0.017,0.037,0.019
Sumatera Barat,Kota Padang,-,-,-,0.156,0.159,0.119,0.009,0.014,0.011,0.012,0.019,0.013,0.001,0.001,0.001,-,0.001,-,0.007,0.003,0.001,0.022,0.021,0.031,0.037,0.049,0.038,0.089,0.095,0.11,0.168,0.159,0.126,0.043,0.069,0.047,0.005,0.006,0.003,-,0.023,0.031,-,0.005,0.005,0.046,0.039,0.033
Sumatera Barat,Kota Solok,-,-,-,0.155,0.178,0.166,0.011,0.008,0.008,0.01,0.015,0.016,0.002,0.001,-,0.034,0.001,-,0.004,0.012,-,0.036,0.035,0.038,0.075,0.061,0.073,0.081,0.093,0.09,0.153,0.233,0.206,0.042,0.1,0.066,0.007,0.009,0.006,-,0.027,0.046,-,0.003,0.003,0.043,0.047,0.044
Sumatera Barat,Kota Sawah Lunto,-,-,-,0.165,0.139,0.132,0.012,0.008,0.002,0.014,0.009,0.012,-,0.001,-,0.003,0.001,-,0.005,0.005,-,0.059,0.053,0.055,0.1,0.12,0.075,0.03,0.02,0.039,0.084,0.091,0.094,0.043,0.055,0.034,0.008,0.007,0.002,-,0.013,0.024,-,-,0.005,0.028,0.021,0.024
Sumatera Barat,Kota Padang Panjang,-,-,-,0.153,0.183,0.155,0.012,0.01,0.004,0.031,0.02,0.011,0.001,-,-,0.001,-,-,0.001,0.002,-,0.054,0.056,0.061,0.047,0.094,0.054,0.059,0.062,0.053,0.118,0.139,0.096,0.038,0.067,0.033,0.018,0.008,0.013,-,0.024,0.024,-,0.007,0.005,0.051,0.053,0.027
Sumatera Barat,Kota Bukittinggi,-,-,-,0.2,0.18,0.158,0.009,0.008,0.005,0.026,0.014,0.016,-,-,-,0.008,-,0.003,0.002,0.008,-,0.058,0.04,0.063,0.039,0.041,0.04,0.104,0.086,0.087,0.103,0.08,0.087,0.05,0.032,0.054,0.001,0.004,0.004,-,0.024,0.032,-,0.003,0.005,0.06,0.05,0.041
Sumatera Barat,Kota Payakumbuh,-,-,-,0.152,0.13,0.14,0.006,0.009,0.003,0.013,0.015,0.016,0.001,0.001,-,0.006,0.001,0.002,0.002,0.003,-,0.043,0.047,0.039,0.12,0.115,0.09,0.053,0.045,0.04,0.16,0.151,0.14,0.046,0.075,0.046,0.008,0.004,0.003,-,0.041,0.043,-,0.012,0.003,0.056,0.034,0.028
Sumatera Barat,Kota Pariaman,-,-,-,0.17,0.176,0.15,0.006,0.011,0.005,0.015,0.014,0.014,0.001,-,-,0.017,-,-,0.013,-,-,0.074,0.052,0.046,0.053,0.049,0.05,0.088,0.091,0.092,0.166,0.133,0.113,0.051,0.039,0.033,0.01,0.011,0.006,-,0.023,0.02,-,0.003,0.009,0.034,0.034,0.037
Riau,Kuantan Singingi,-,-,-,0.124,0.161,0.148,0.012,0.015,0.013,0.01,0.014,0.006,0.002,0.001,0.002,0.013,-,-,0.001,-,-,0.076,0.097,0.099,0.014,0.015,0.007,0.057,0.074,0.058,0.063,0.081,0.058,0.034,0.077,0.063,0.003,0.002,0.001,-,0.008,0.005,-,0.003,0.003,0.064,0.018,0.009
Riau,Indragiri Hulu,-,-,-,0.116,0.132,0.138,0.017,0.013,0.004,0.014,0.019,0.014,0.001,-,0.002,0.004,-,0.002,0.001,-,0.001,0.061,0.054,0.073,0.013,0.011,0.009,0.096,0.066,0.098,0.042,0.029,0.043,0.076,0.098,0.091,0.006,0.005,0.005,-,0.006,0.009,-,0.002,0.001,0.031,0.023,0.036
Riau,Indragiri Hilir,-,-,-,0.103,0.117,0.093,0.016,0.017,0.009,0.009,0.009,0.004,0.003,0.006,0.003,0.01,0.002,-,0.001,0.001,-,0.048,0.058,0.047,0.003,0.005,0.006,0.124,0.116,0.121,0.033,0.019,0.033,0.074,0.154,0.077,0.005,0.004,0.001,-,0.002,0.003,-,0.005,0.002,0.033,0.032,0.028
Riau,Pelalawan,-,-,-,0.139,0.156,0.123,0.02,0.02,0.012,0.016,0.012,0.008,0.004,0.008,0.004,0.009,0.006,0.007,0.003,0.001,-,0.071,0.094,0.105,0.011,0.011,0.01,0.059,0.049,0.067,0.057,0.073,0.04,0.083,0.153,0.088,0.026,0.019,0.038,-,0.007,0.014,-,0.003,0.003,0.031,0.021,0.02
Riau,Siak,-,-,-,0.172,0.159,0.167,0.01,0.017,0.01,0.011,0.017,0.011,0.001,0.001,0.002,0.002,0.005,0.006,0.001,0.002,0.003,0.055,0.079,0.091,0.011,0.013,0.013,0.082,0.073,0.074,0.072,0.063,0.061,0.083,0.112,0.131,0.01,0.016,0.009,-,0.011,0.013,-,0.007,0.005,0.026,0.028,0.028
Riau,Kampar,-,-,-,0.14,0.164,0.143,0.01,0.017,0.006,0.012,0.021,0.015,0.001,0.002,0.003,0.008,0.002,0.007,0.001,0.001,-,0.072,0.09,0.097,0.014,0.009,0.021,0.061,0.07,0.049,0.075,0.066,0.072,0.063,0.122,0.086,0.006,0.003,0.003,-,0.01,0.012,-,0.002,0.003,0.02,0.02,0.019
Riau,Rokan Hulu,-,-,-,0.133,0.133,0.134,0.015,0.013,0.008,0.025,0.019,0.018,0.003,-,0.001,0.008,0.01,0.025,0.004,0.011,0.002,0.089,0.092,0.108,0.012,0.013,0.01,0.049,0.045,0.06,0.036,0.05,0.042,0.078,0.135,0.106,0.003,0.002,0.006,-,0.006,0.006,-,0.001,0.002,0.024,0.015,0.014
Riau,Bengkalis,-,-,-,0.136,0.158,0.148,0.016,0.022,0.014,0.008,0.013,0.019,0.001,0.001,-,-,-,0.004,0.002,-,0.001,0.039,0.073,0.072,0.011,0.011,0.006,0.077,0.078,0.072,0.068,0.054,0.083,0.055,0.106,0.086,0.008,0.004,0.003,-,0.008,0.012,-,0.006,0.005,0.015,0.013,0.02
Riau,Rokan Hilir,-,-,-,0.152,0.177,0.143,0.01,0.008,0.004,0.016,0.013,0.009,0.005,0.003,0.005,0.003,0.008,0.026,0.002,0.01,0.001,0.097,0.12,0.078,0.008,0.02,0.005,0.043,0.051,0.049,0.019,0.042,0.034,0.073,0.158,0.05,0.024,0.013,0.016,-,0.016,0.008,-,0.002,0.003,0.015,0.021,0.017
Riau,Kepulauan Meranti,-,-,-,0.071,0.101,0.077,0.025,0.017,0.007,0.01,0.008,0.014,0.001,-,-,0.001,-,0.001,-,-,-,0.021,0.023,0.02,0.002,0.006,0.004,0.163,0.123,0.141,0.018,0.015,0.017,0.041,0.057,0.044,-,0.001,0.002,-,0.004,0.002,-,-,0.001,0.016,0.014,0.018
Riau,Kota Pekanbaru,-,-,-,0.131,0.145,0.129,0.025,0.02,0.018,0.025,0.022,0.018,-,-,-,0.003,-,0.002,0.001,0.001,-,0.031,0.042,0.038,0.008,0.015,0.011,0.114,0.121,0.096,0.161,0.141,0.118,0.055,0.108,0.073,0.015,0.01,0.015,-,0.022,0.019,-,0.007,0.01,0.056,0.031,0.032
Riau,Kota Dumai,-,-,-,0.138,0.15,0.143,0.024,0.025,0.016,0.015,0.007,0.011,-,0.002,-,0.008,0.003,0.024,0.001,-,-,0.035,0.046,0.055,0.006,0.008,0.016,0.103,0.09,0.091,0.071,0.07,0.066,0.056,0.116,0.061,0.054,0.058,0.07,-,0.013,0.013,-,0.001,0.002,0.042,0.023,0.027
Jambi,Kerinci,-,-,-,0.124,0.191,0.186,0.004,0.002,0.003,0.02,0.029,0.033,0.012,0.001,0.001,0.014,-,-,0.011,0.061,-,0.076,0.075,0.083,0.024,0.018,0.042,0.089,0.123,0.122,0.082,0.073,0.104,0.035,0.074,0.045,0.047,0.054,0.072,-,0.041,0.058,-,0.006,0.005,0.036,0.032,0.02
Jambi,Merangin,-,-,-,0.087,0.097,0.082,0.004,0.008,0.007,0.005,0.008,0.01,0.008,0.003,0.001,0.006,0.003,0.001,0.004,-,0.002,0.039,0.043,0.05,0.021,0.029,0.027,0.059,0.088,0.072,0.038,0.072,0.043,0.064,0.102,0.067,0.006,0.01,0.02,-,0.005,0.01,-,0.004,0.001,0.021,0.028,0.017
Jambi,Sarolangun,-,-,-,0.09,0.086,0.079,0.006,0.006,0.005,0.014,0.012,0.011,0.008,0.001,0.003,0.009,0.002,0.001,-,-,0.001,0.027,0.047,0.049,0.02,0.024,0.031,0.075,0.097,0.084,0.031,0.064,0.03,0.081,0.133,0.106,0.012,0.015,0.011,-,0.007,0.008,-,0.004,0.001,0.016,0.025,0.024
Jambi,Batang Hari,-,-,-,0.127,0.128,0.126,0.005,0.007,0.006,0.01,0.015,0.01,0.001,0.001,0.011,-,-,0.002,-,-,0.006,0.037,0.058,0.037,0.018,0.03,0.026,0.071,0.089,0.125,0.026,0.035,0.043,0.063,0.137,0.116,0.019,0.024,0.018,-,0.003,0.006,-,0.003,0.002,0.014,0.016,0.02
Jambi,Muaro Jambi,-,-,-,0.147,0.174,0.133,0.017,0.008,0.008,0.02,0.019,0.02,0.003,0.002,0.02,0.011,0.006,0.009,0.002,0.001,0.012,0.043,0.065,0.064,0.043,0.049,0.035,0.115,0.12,0.127,0.083,0.087,0.081,0.111,0.161,0.085,0.019,0.015,0.016,-,0.006,0.009,-,0.002,0.004,0.015,0.029,0.025
Jambi,Tanjung Jabung Timur,-,-,-,0.192,0.192,0.155,0.027,0.011,0.019,0.025,0.021,0.014,0.005,0.004,0.01,0.01,0.002,0.012,0.002,0.003,0.003,0.037,0.06,0.035,0.032,0.022,0.039,0.162,0.122,0.189,0.042,0.031,0.033,0.07,0.219,0.177,0.003,0.003,0.006,-,0.012,0.009,-,0.003,0.005,0.021,0.05,0.017
Jambi,Tanjung Jabung Barat,-,-,-,0.14,0.138,0.105,0.014,0.006,0.004,0.017,0.016,0.013,0.024,0.009,0.003,0.025,0.001,0.002,0.001,0.003,0.001,0.045,0.05,0.037,0.006,0.005,0.005,0.146,0.143,0.134,0.05,0.052,0.039,0.073,0.137,0.102,0.028,0.028,0.01,-,0.005,-,-,0.006,0.001,0.019,0.015,0.012
Jambi,Tebo,-,-,-,0.121,0.139,0.126,0.003,0.005,0.004,0.011,0.013,0.009,0.002,0.003,0.002,0.002,-,-,-,-,-,0.056,0.073,0.066,0.032,0.047,0.018,0.151,0.122,0.102,0.059,0.064,0.058,0.073,0.115,0.088,0.005,0.052,0.029,-,0.006,0.005,-,0.007,0.004,0.025,0.041,0.02
Jambi,Bungo,-,-,-,0.135,0.131,0.131,0.002,0.005,0.008,0.017,0.017,0.012,0.002,0.001,0.003,0.002,0.001,0.002,-,-,0.001,0.061,0.064,0.071,0.031,0.02,0.041,0.088,0.072,0.108,0.048,0.056,0.06,0.078,0.152,0.082,0.023,0.027,0.026,-,0.012,0.019,-,0.002,0.005,0.023,0.017,0.031
Jambi,Kota Jambi,-,-,-,0.112,0.138,0.124,0.02,0.012,0.011,0.018,0.022,0.024,0.002,-,0.013,0.004,-,-,0.002,-,0.005,0.028,0.05,0.036,0.04,0.065,0.05,0.123,0.1,0.069,0.127,0.14,0.116,0.053,0.107,0.075,0.049,0.018,0.042,-,0.021,0.025,-,0.005,0.001,0.049,0.028,0.028
Jambi,Kota Sungai Penuh,-,-,-,0.127,0.12,0.119,0.011,0.012,0.005,0.017,0.01,0.007,0.014,-,-,0.01,-,-,0.011,0.072,0.007,0.02,0.024,0.014,0.033,0.03,0.016,0.112,0.101,0.117,0.098,0.114,0.099,0.042,0.028,0.043,0.027,0.049,0.074,-,0.015,0.052,-,0.001,0.002,0.022,0.008,0.015
Sumatera Selatan,Ogan Komering Ulu,-,-,-,0.085,0.106,0.069,0.01,0.003,0.004,0.013,0.01,0.007,0.008,0.007,0.011,0.068,0.002,0.045,0.001,-,0.07,0.027,0.053,0.044,0.027,0.043,0.042,0.18,0.194,0.18,0.072,0.09,0.075,0.046,0.074,0.055,0.007,0.005,0.005,-,0.011,0.023,-,0.007,0.008,0.016,0.024,0.016
Sumatera Selatan,Ogan Komering Ilir,-,-,-,0.123,0.13,0.124,0.008,0.016,0.027,0.008,0.016,0.014,0.013,0.011,0.021,0.025,0.016,0.007,0.001,0.001,0.003,0.034,0.065,0.046,0.061,0.063,0.055,0.199,0.169,0.222,0.096,0.101,0.086,0.051,0.133,0.096,0.003,0.003,0.004,-,0.011,0.015,-,0.014,0.01,0.025,0.031,0.038
Sumatera Selatan,Muara Enim,-,-,-,0.076,0.099,0.095,0.01,0.009,0.01,0.01,0.014,0.006,0.015,0.001,0.016,0.055,0.004,0.001,0.004,0.001,0.01,0.016,0.031,0.035,0.019,0.033,0.037,0.097,0.089,0.118,0.045,0.056,0.052,0.026,0.067,0.061,0.018,0.015,0.012,-,0.012,0.027,-,0.003,0.002,0.018,0.012,0.008
Sumatera Selatan,Lahat,-,-,-,0.071,0.096,0.113,0.012,0.005,0.01,0.007,0.012,0.009,0.01,0.002,0.006,0.031,0.001,0.001,0.038,0.004,0.001,0.023,0.048,0.057,0.037,0.047,0.066,0.1,0.124,0.13,0.072,0.079,0.099,0.03,0.075,0.076,0.002,0.003,0.002,-,0.012,0.03,-,0.004,0.006,0.026,0.018,0.037
Sumatera Selatan,Musi Rawas,-,-,-,0.086,0.086,0.097,0.006,0.002,0.005,0.005,0.011,0.009,0.008,0.005,0.006,0.025,0.003,0.011,0.002,-,0.036,0.02,0.053,0.031,0.022,0.029,0.041,0.108,0.139,0.133,0.061,0.085,0.089,0.055,0.099,0.119,0.003,0.002,0.003,-,0.02,0.03,-,0.006,0.008,0.027,0.032,0.024
Sumatera Selatan,Musi Banyuasin,-,-,-,0.1,0.133,0.098,0.014,0.012,0.009,0.015,0.016,0.014,0.03,0.007,0.04,0.038,0.011,0.015,0.002,0.004,0.011,0.024,0.041,0.039,0.018,0.04,0.023,0.128,0.097,0.125,0.057,0.05,0.04,0.087,0.109,0.139,0.003,0.007,0.002,-,0.008,0.008,-,0.004,0.004,0.022,0.016,0.006
Sumatera Selatan,Banyu Asin,-,-,-,0.138,0.145,0.124,0.021,0.014,0.016,0.018,0.015,0.01,0.039,0.013,0.052,0.03,0.009,0.005,0.002,0.002,-,0.019,0.058,0.074,0.044,0.028,0.027,0.155,0.197,0.153,0.055,0.07,0.076,0.057,0.129,0.151,0.002,0.002,0.004,-,0.015,0.013,-,0.005,0.006,0.033,0.037,0.016
Sumatera Selatan,Ogan Komering Ulu Selatan,-,-,-,0.027,0.037,0.049,0.004,0.002,0.002,0.003,0.003,0.006,0.042,-,0.006,0.269,0.019,0.013,0.013,0.008,0.055,0.011,0.028,0.041,0.024,0.039,0.05,0.182,0.178,0.164,0.032,0.064,0.092,0.002,0.018,0.036,0.008,0.012,0.009,-,0.02,0.024,-,0.004,0.008,0.019,0.005,0.007
Sumatera Selatan,Ogan Komering Ulu Timur,-,-,-,0.096,0.096,0.059,0.006,0.011,0.01,0.019,0.014,0.009,0.003,0.005,0.011,0.02,0.023,0.007,0.001,0.002,0.021,0.049,0.06,0.058,0.055,0.053,0.043,0.243,0.21,0.179,0.099,0.097,0.091,0.032,0.063,0.044,0.01,0.004,0.01,-,0.008,0.015,-,0.006,0.01,0.042,0.026,0.034
Sumatera Selatan,Ogan Ilir,-,-,-,0.096,0.102,0.086,0.008,0.002,0.007,0.005,0.004,0.004,0.025,0.009,0.008,0.028,0.003,0.001,-,0.002,0.001,0.019,0.038,0.038,0.018,0.02,0.016,0.257,0.243,0.191,0.103,0.105,0.097,0.053,0.126,0.065,0.007,0.008,0.009,-,0.011,0.013,-,0.005,0.003,0.022,0.028,0.027
Sumatera Selatan,Empat Lawang,-,-,-,0.058,0.076,0.087,0.011,0.005,0.005,0.003,0.007,0.004,0.011,0.003,0.023,0.009,0.001,0.001,0.018,0.006,0.001,0.022,0.038,0.073,0.022,0.026,0.036,0.117,0.167,0.148,0.055,0.129,0.109,0.024,0.05,0.069,0.064,0.055,0.054,-,0.02,0.027,-,0.004,0.005,0.014,0.011,0.017
Sumatera Selatan,Penukal Abab Lematang Ilir,-,-,-,0.096,0.13,0.099,0.006,0.006,0.005,0.006,0.01,0.014,0.027,0.012,0.033,0.038,0.001,0.002,-,0.001,0.01,0.022,0.061,0.062,0.018,0.015,0.017,0.085,0.115,0.094,0.034,0.057,0.062,0.025,0.079,0.07,0.001,0.008,0.017,-,0.015,0.007,-,0.004,0.005,0.012,0.015,0.018
Sumatera Selatan,Musi Rawas Utara,-,-,-,0.072,0.101,0.08,0.011,0.015,0.007,0.013,0.011,0.006,0.017,0.009,0.021,0.008,-,0.005,0.001,0.001,0.003,0.019,0.049,0.047,0.032,0.054,0.031,0.091,0.097,0.086,0.061,0.08,0.053,0.095,0.114,0.136,0.005,0.005,0.004,-,0.015,0.024,-,0.002,0.002,0.017,0.018,0.017
Sumatera Selatan,Kota Palembang,-,-,-,0.123,0.135,0.121,0.012,0.009,0.013,0.019,0.021,0.017,0.013,0.01,0.009,0.029,0.003,0.001,0.005,0.001,0.002,0.014,0.025,0.032,0.048,0.06,0.055,0.16,0.174,0.168,0.133,0.149,0.153,0.052,0.095,0.097,0.005,0.004,0.006,-,0.014,0.022,-,0.005,0.005,0.032,0.027,0.035
Sumatera Selatan,Kota Prabumulih,-,-,-,0.065,0.117,0.082,0.007,0.013,0.019,0.016,0.013,0.008,0.009,0.001,0.01,0.025,0.001,0.003,0.005,-,0.005,0.008,0.029,0.042,0.034,0.042,0.062,0.133,0.121,0.141,0.108,0.108,0.095,0.036,0.093,0.07,0.014,0.014,0.01,-,0.01,0.027,-,0.004,0.002,0.033,0.027,0.024
Sumatera Selatan,Kota Pagar Alam,-,-,-,0.11,0.095,0.106,0.01,0.006,0.003,0.008,0.006,0.005,0.003,0.001,0.007,0.015,-,-,0.005,0.001,0.001,0.041,0.035,0.046,0.048,0.069,0.057,0.083,0.064,0.062,0.073,0.114,0.09,0.021,0.047,0.049,0.002,0.001,0.001,-,0.009,0.026,-,0.016,0.006,0.036,0.015,0.022
Sumatera Selatan,Kota Lubuklinggau,-,-,-,0.09,0.135,0.094,0.01,0.008,0.008,0.016,0.016,0.014,0.007,0.007,0.001,0.028,0.004,0.001,0.005,0.001,0.001,0.026,0.061,0.046,0.081,0.075,0.083,0.106,0.088,0.095,0.117,0.082,0.098,0.065,0.09,0.08,0.003,0.002,0.003,-,0.022,0.057,-,0.004,0.011,0.042,0.019,0.028
Bengkulu,Bengkulu Selatan,-,-,-,0.043,0.056,0.05,0.005,0.002,0.002,0.006,0.013,0.006,0.024,0.02,0.01,0.024,0.001,-,0.004,0.001,-,0.036,0.08,0.042,0.054,0.059,0.026,0.142,0.158,0.131,0.07,0.09,0.063,0.056,0.087,0.065,0.011,0.019,0.008,-,0.015,0.013,-,0.017,0.006,0.032,0.032,0.026
Bengkulu,Rejang Lebong,-,-,-,0.102,0.107,0.104,0.005,0.007,0.011,0.017,0.016,0.012,0.019,0.002,0.017,0.023,0.005,0.002,0.014,0.005,0.006,0.036,0.048,0.046,0.08,0.091,0.102,0.136,0.095,0.105,0.104,0.099,0.105,0.033,0.043,0.069,0.045,0.053,0.036,-,0.017,0.055,-,0.009,0.01,0.033,0.023,0.014
Bengkulu,Bengkulu Utara,-,-,-,0.103,0.131,0.109,0.006,0.012,0.004,0.015,0.019,0.012,0.008,0.002,0.013,0.009,-,0.001,0.006,0.001,0.001,0.041,0.05,0.039,0.051,0.068,0.062,0.141,0.111,0.08,0.093,0.068,0.074,0.049,0.147,0.077,0.018,0.02,0.011,-,0.014,0.013,-,0.011,0.005,0.075,0.041,0.047
Bengkulu,Kaur,-,-,-,0.054,0.056,0.048,0.015,0.004,0.001,0.007,0.01,0.009,0.055,0.011,0.012,0.015,0.009,-,0.003,-,0.001,0.057,0.099,0.047,0.085,0.08,0.058,0.15,0.115,0.115,0.053,0.081,0.068,0.032,0.066,0.057,0.003,0.003,0.007,-,0.013,0.011,-,0.008,0.007,0.008,0.022,0.031
Bengkulu,Seluma,-,-,-,0.057,0.081,0.075,0.002,0.007,0.004,0.007,0.009,0.006,0.018,0.039,0.02,0.006,0.002,0.003,0.002,-,-,0.035,0.069,0.08,0.031,0.05,0.034,0.102,0.116,0.102,0.04,0.061,0.043,0.032,0.086,0.077,0.021,0.019,0.031,-,0.01,0.014,-,0.012,0.009,0.04,0.025,0.02
Bengkulu,Mukomuko,-,-,-,0.142,0.157,0.133,0.013,0.019,0.005,0.027,0.033,0.021,0.005,0.004,0.001,0.01,-,0.003,0.002,0.002,-,0.038,0.07,0.067,0.026,0.022,0.017,0.085,0.085,0.097,0.041,0.043,0.035,0.096,0.105,0.086,0.01,0.018,0.006,-,0.003,0.01,-,0.001,0.005,0.019,0.027,0.046
Bengkulu,Lebong,-,-,-,0.055,0.059,0.054,0.001,0.006,0.004,0.013,0.014,0.012,0.031,0.004,0.016,0.013,0.002,0.001,0.08,0.022,-,0.028,0.043,0.031,0.121,0.129,0.134,0.091,0.066,0.062,0.085,0.077,0.059,0.026,0.041,0.068,0.078,0.076,0.073,-,0.024,0.04,-,0.016,0.012,0.032,0.026,0.041
Bengkulu,Kepahiang,-,-,-,0.084,0.094,0.076,0.002,0.004,0.006,0.012,0.014,0.004,0.031,0.001,0.04,0.026,-,0.001,0.037,-,-,0.029,0.049,0.042,0.089,0.095,0.084,0.106,0.109,0.135,0.122,0.106,0.131,0.027,0.059,0.042,0.058,0.04,0.013,-,0.018,0.028,-,0.014,0.013,0.03,0.024,0.021
