Province,Regency/City,Year,"Orange, pomelo",Mango,Apple,Rambutan,"Duku, langsat",Durian,Snakefruit,Ambon banana,Papaya,Watermelon,Tomato,Avocado,Guava
Sumatera Utara,Tapanuli Tengah,2023,76.0,3.0,6.0,,16.0,,69.0,18.0,30.0,15.0,89.0,6.0,1.0
Sumatera Utara,Tapanuli Utara,2023,172.0,4.0,19.0,4.0,13.0,32.0,80.0,31.0,45.0,9.0,162.0,20.0,16.0
Sumatera Utara,Toba Samosir,2023,199.0,4.0,20.0,2.0,15.0,75.0,86.0,13.0,54.0,14.0,189.0,30.0,12.0
Sumatera Utara,Labuhan Batu,2023,136.0,15.0,7.0,2.0,29.0,2.0,71.0,5.0,21.0,85.0,27.0,10.0,2.0
Sumatera Utara,Asahan,2023,190.0,3.0,12.0,,20.0,5.0,48.0,1.0,45.0,84.0,48.0,12.0,2.0
Sumatera Utara,Simalungun,2023,170.0,3.0,12.0,8.0,7.0,38.0,38.0,10.0,56.0,44.0,95.0,21.0,7.0
Sumatera Utara,Dairi,2023,110.0,4.0,12.0,10.0,76.0,46.0,37.0,40.0,64.0,13.0,28.0,29.0,13.0
Sumatera Utara,Karo,2023,123.0,18.0,26.0,8.0,64.0,23.0,66.0,23.0,40.0,27.0,12.0,17.0,8.0
Sumatera Utara,Deli Serdang,2023,183.0,9.0,15.0,2.0,37.0,9.0,46.0,6.0,91.0,61.0,8.0,12.0,7.0
Sumatera Utara,Langkat,2023,154.0,9.0,16.0,1.0,47.0,13.0,51.0,10.0,47.0,67.0,2.0,12.0,5.0
Sumatera Utara,Nias Selatan,2023,6.0,,,,,,2.0,47.0,62.0,4.0,1.0,3.0,5.0
Sumatera Utara,Humbang Hasundutan,2023,142.0,1.0,13.0,5.0,14.0,1.0,72.0,22.0,26.0,14.0,159.0,14.0,4.0
Sumatera Utara,Pakpak Bharat,2023,89.0,1.0,14.0,1.0,46.0,11.0,67.0,26.0,36.0,17.0,137.0,44.0,13.0
Sumatera Utara,Samosir,2023,143.0,7.0,15.0,8.0,7.0,267.0,39.0,57.0,55.0,8.0,23.0,27.0,12.0
Sumatera Utara,Serdang Bedagai,2023,184.0,4.0,16.0,2.0,19.0,3.0,41.0,2.0,31.0,89.0,63.0,8.0,4.0
Sumatera Utara,Batu Bara,2023,174.0,2.0,12.0,1.0,20.0,3.0,41.0,2.0,21.0,27.0,87.0,10.0,5.0
Sumatera Utara,Padang Lawas Utara,2023,90.0,4.0,12.0,4.0,20.0,4.0,119.0,11.0,13.0,56.0,61.0,,1.0
Sumatera Utara,Padang Lawas,2023,99.0,10.0,7.0,2.0,26.0,1.0,124.0,7.0,37.0,60.0,31.0,12.0,3.0
Sumatera Utara,Labuhan Batu Selatan,2023,142.0,6.0,8.0,1.0,38.0,2.0,70.0,7.0,23.0,55.0,39.0,10.0,1.0
Sumatera Utara,Labuhan Batu Utara,2023,147.0,2.0,11.0,6.0,25.0,5.0,75.0,5.0,32.0,63.0,110.0,9.0,4.0
Sumatera Utara,Nias Utara,2023,14.0,1.0,3.0,2.0,,,4.0,43.0,58.0,10.0,3.0,2.0,2.0
Sumatera Utara,Nias Barat,2023,11.0,,2.0,,,,1.0,15.0,25.0,3.0,1.0,,
Sumatera Utara,Kota Sibolga,2023,90.0,2.0,12.0,,14.0,1.0,40.0,22.0,54.0,35.0,144.0,15.0,1.0
Sumatera Utara,Kota Tanjung Balai,2023,139.0,16.0,18.0,1.0,38.0,6.0,65.0,5.0,79.0,101.0,115.0,13.0,4.0
Sumatera Utara,Kota Pematang Siantar,2023,198.0,14.0,27.0,5.0,6.0,16.0,53.0,38.0,128.0,71.0,75.0,41.0,25.0
Sumatera Utara,Kota Tebing Tinggi,2023,173.0,8.0,26.0,5.0,10.0,4.0,30.0,2.0,77.0,54.0,4.0,19.0,4.0
Sumatera Utara,Kota Medan,2023,195.0,17.0,26.0,4.0,39.0,3.0,47.0,9.0,123.0,64.0,10.0,38.0,21.0
Sumatera Utara,Kota Binjai,2023,188.0,8.0,18.0,1.0,36.0,1.0,30.0,3.0,61.0,72.0,7.0,9.0,6.0
Sumatera Utara,Kota Padangsidimpuan,2023,83.0,4.0,19.0,2.0,39.0,2.0,72.0,12.0,83.0,44.0,70.0,43.0,5.0
Sumatera Utara,Kota Gunungsitoli,2023,29.0,,6.0,,,,5.0,33.0,44.0,15.0,6.0,3.0,
Sumatera Barat,Kepulauan Mentawai,2023,44.0,3.0,7.0,5.0,,,14.0,56.0,56.0,6.0,7.0,2.0,5.0
Sumatera Barat,Pesisir Selatan,2023,101.0,4.0,8.0,1.0,,,69.0,23.0,58.0,55.0,29.0,19.0,3.0
Sumatera Barat,Solok,2023,107.0,,7.0,,,,54.0,13.0,100.0,47.0,14.0,12.0,7.0
Sumatera Barat,Sijunjung,2023,136.0,5.0,8.0,1.0,1.0,,94.0,49.0,73.0,33.0,3.0,23.0,3.0
Sumatera Barat,Tanah Datar,2023,134.0,4.0,18.0,,,1.0,58.0,65.0,71.0,20.0,14.0,38.0,3.0
Sumatera Barat,Padang Pariaman,2023,91.0,2.0,11.0,,,1.0,35.0,32.0,77.0,34.0,22.0,11.0,3.0
Sumatera Barat,Agam,2023,129.0,2.0,7.0,,,,49.0,46.0,68.0,36.0,4.0,17.0,7.0
Sumatera Barat,Lima Puluh Kota,2023,127.0,2.0,6.0,,2.0,,53.0,86.0,114.0,33.0,2.0,44.0,9.0
Sumatera Barat,Pasaman,2023,86.0,1.0,4.0,1.0,2.0,1.0,76.0,22.0,100.0,39.0,1.0,11.0,6.0
Sumatera Barat,Solok Selatan,2023,113.0,3.0,9.0,3.0,1.0,,83.0,35.0,54.0,58.0,9.0,34.0,4.0
Sumatera Barat,Dharmasraya,2023,115.0,7.0,14.0,,,,70.0,27.0,92.0,46.0,2.0,16.0,3.0
Sumatera Barat,Pasaman Barat,2023,62.0,7.0,12.0,,8.0,1.0,96.0,34.0,117.0,57.0,4.0,19.0,8.0
Sumatera Barat,Kota Padang,2023,119.0,11.0,13.0,1.0,,1.0,31.0,38.0,126.0,47.0,3.0,31.0,5.0
Sumatera Barat,Kota Solok,2023,166.0,8.0,16.0,,,,38.0,73.0,206.0,66.0,6.0,46.0,3.0
Sumatera Barat,Kota Sawah Lunto,2023,132.0,2.0,12.0,,,,55.0,75.0,94.0,34.0,2.0,24.0,5.0
Sumatera Barat,Kota Padang Panjang,2023,155.0,4.0,11.0,,,,61.0,54.0,96.0,33.0,13.0,24.0,5.0
Sumatera Barat,Kota Bukittinggi,2023,158.0,5.0,16.0,,3.0,,63.0,40.0,87.0,54.0,4.0,32.0,5.0
Sumatera Barat,Kota Payakumbuh,2023,140.0,3.0,16.0,,2.0,,39.0,90.0,140.0,46.0,3.0,43.0,3.0
Sumatera Barat,Kota Pariaman,2023,150.0,5.0,14.0,,,,46.0,50.0,113.0,33.0,6.0,20.0,9.0
Riau,Kuantan Singingi,2023,148.0,13.0,6.0,2.0,,,99.0,7.0,58.0,63.0,1.0,5.0,3.0
Riau,Indragiri Hulu,2023,138.0,4.0,14.0,2.0,2.0,1.0,73.0,9.0,43.0,91.0,5.0,9.0,1.0
Riau,Indragiri Hilir,2023,93.0,9.0,4.0,3.0,,,47.0,6.0,33.0,77.0,1.0,3.0,2.0
Riau,Pelalawan,2023,123.0,12.0,8.0,4.0,7.0,,105.0,10.0,40.0,88.0,38.0,14.0,3.0
Riau,Siak,2023,167.0,10.0,11.0,2.0,6.0,3.0,91.0,13.0,61.0,131.0,9.0,13.0,5.0
Riau,Kampar,2023,143.0,6.0,15.0,3.0,7.0,,97.0,21.0,72.0,86.0,3.0,12.0,3.0
Riau,Rokan Hulu,2023,134.0,8.0,18.0,1.0,25.0,2.0,108.0,10.0,42.0,106.0,6.0,6.0,2.0
Riau,Bengkalis,2023,148.0,14.0,19.0,,4.0,1.0,72.0,6.0,83.0,86.0,3.0,12.0,5.0
Riau,Rokan Hilir,2023,143.0,4.0,9.0,5.0,26.0,1.0,78.0,5.0,34.0,50.0,16.0,8.0,3.0
Riau,Kepulauan Meranti,2023,77.0,7.0,14.0,,1.0,,20.0,4.0,17.0,44.0,2.0,2.0,1.0
Riau,Kota Pekanbaru,2023,129.0,18.0,18.0,,2.0,,38.0,11.0,118.0,73.0,15.0,19.0,10.0
Riau,Kota Dumai,2023,143.0,16.0,11.0,,24.0,,55.0,16.0,66.0,61.0,70.0,13.0,2.0
Jambi,Kerinci,2023,186.0,3.0,33.0,1.0,,,83.0,42.0,104.0,45.0,72.0,58.0,5.0
Jambi,Merangin,2023,82.0,7.0,10.0,1.0,1.0,2.0,50.0,27.0,43.0,67.0,20.0,10.0,1.0
Jambi,Sarolangun,2023,79.0,5.0,11.0,3.0,1.0,1.0,49.0,31.0,30.0,106.0,11.0,8.0,1.0
Jambi,Batang Hari,2023,126.0,6.0,10.0,11.0,2.0,6.0,37.0,26.0,43.0,116.0,18.0,6.0,2.0
Jambi,Muaro Jambi,2023,133.0,8.0,20.0,20.0,9.0,12.0,64.0,35.0,81.0,85.0,16.0,9.0,4.0
Jambi,Tanjung Jabung Timur,2023,155.0,19.0,14.0,10.0,12.0,3.0,35.0,39.0,33.0,177.0,6.0,9.0,5.0
Jambi,Tanjung Jabung Barat,2023,105.0,4.0,13.0,3.0,2.0,1.0,37.0,5.0,39.0,102.0,10.0,,1.0
Jambi,Tebo,2023,126.0,4.0,9.0,2.0,,,66.0,18.0,58.0,88.0,29.0,5.0,4.0
Jambi,Bungo,2023,131.0,8.0,12.0,3.0,2.0,1.0,71.0,41.0,60.0,82.0,26.0,19.0,5.0
Jambi,Kota Jambi,2023,124.0,11.0,24.0,13.0,,5.0,36.0,50.0,116.0,75.0,42.0,25.0,1.0
Jambi,Kota Sungai Penuh,2023,119.0,5.0,7.0,,,7.0,14.0,16.0,99.0,43.0,74.0,52.0,2.0
Sumatera Selatan,Ogan Komering Ulu,2023,69.0,4.0,7.0,11.0,45.0,70.0,44.0,42.0,75.0,55.0,5.0,23.0,8.0
Sumatera Selatan,Ogan Komering Ilir,2023,124.0,27.0,14.0,21.0,7.0,3.0,46.0,55.0,86.0,96.0,4.0,15.0,10.0
Sumatera Selatan,Muara Enim,2023,95.0,10.0,6.0,16.0,1.0,10.0,35.0,37.0,52.0,61.0,12.0,27.0,2.0
Sumatera Selatan,Lahat,2023,113.0,10.0,9.0,6.0,1.0,1.0,57.0,66.0,99.0,76.0,2.0,30.0,6.0
Sumatera Selatan,Musi Rawas,2023,97.0,5.0,9.0,6.0,11.0,36.0,31.0,41.0,89.0,119.0,3.0,30.0,8.0
Sumatera Selatan,Musi Banyuasin,2023,98.0,9.0,14.0,40.0,15.0,11.0,39.0,23.0,40.0,139.0,2.0,8.0,4.0
Sumatera Selatan,Banyu Asin,2023,124.0,16.0,10.0,52.0,5.0,,74.0,27.0,76.0,151.0,4.0,13.0,6.0
Sumatera Selatan,Ogan Komering Ulu Selatan,2023,49.0,2.0,6.0,6.0,13.0,55.0,41.0,50.0,92.0,36.0,9.0,24.0,8.0
Sumatera Selatan,Ogan Komering Ulu Timur,2023,59.0,10.0,9.0,11.0,7.0,21.0,58.0,43.0,91.0,44.0,10.0,15.0,10.0
Sumatera Selatan,Ogan Ilir,2023,86.0,7.0,4.0,8.0,1.0,1.0,38.0,16.0,97.0,65.0,9.0,13.0,3.0
Sumatera Selatan,Empat Lawang,2023,87.0,5.0,4.0,23.0,1.0,1.0,73.0,36.0,109.0,69.0,54.0,27.0,5.0
Sumatera Selatan,Penukal Abab Lematang Ilir,2023,99.0,5.0,14.0,33.0,2.0,10.0,62.0,17.0,62.0,70.0,17.0,7.0,5.0
Sumatera Selatan,Musi Rawas Utara,2023,80.0,7.0,6.0,21.0,5.0,3.0,47.0,31.0,53.0,136.0,4.0,24.0,2.0
Sumatera Selatan,Kota Palembang,2023,121.0,13.0,17.0,9.0,1.0,2.0,32.0,55.0,153.0,97.0,6.0,22.0,5.0
Sumatera Selatan,Kota Prabumulih,2023,82.0,19.0,8.0,10.0,3.0,5.0,42.0,62.0,95.0,70.0,10.0,27.0,2.0
Sumatera Selatan,Kota Pagar Alam,2023,106.0,3.0,5.0,7.0,,1.0,46.0,57.0,90.0,49.0,1.0,26.0,6.0
Sumatera Selatan,Kota Lubuklinggau,2023,94.0,8.0,14.0,1.0,1.0,1.0,46.0,83.0,98.0,80.0,3.0,57.0,11.0
Bengkulu,Bengkulu Selatan,2023,50.0,2.0,6.0,10.0,,,42.0,26.0,63.0,65.0,8.0,13.0,6.0
Bengkulu,Rejang Lebong,2023,104.0,11.0,12.0,17.0,2.0,6.0,46.0,102.0,105.0,69.0,36.0,55.0,10.0
Bengkulu,Bengkulu Utara,2023,109.0,4.0,12.0,13.0,1.0,1.0,39.0,62.0,74.0,77.0,11.0,13.0,5.0
Bengkulu,Kaur,2023,48.0,1.0,9.0,12.0,,1.0,47.0,58.0,68.0,57.0,7.0,11.0,7.0
Bengkulu,Seluma,2023,75.0,4.0,6.0,20.0,3.0,,80.0,34.0,43.0,77.0,31.0,14.0,9.0
Bengkulu,Mukomuko,2023,133.0,5.0,21.0,1.0,3.0,,67.0,17.0,35.0,86.0,6.0,10.0,5.0
Bengkulu,Lebong,2023,54.0,4.0,12.0,16.0,1.0,,31.0,134.0,59.0,68.0,73.0,40.0,12.0
Bengkulu,Kepahiang,2023,76.0,6.0,4.0,40.0,1.0,,42.0,84.0,131.0,42.0,13.0,28.0,13.0
Bengkulu,Bengkulu Tengah,2023,78.0,6.0,9.0,34.0,3.0,,50.0,60.0,82.0,82.0,30.0,6.0,9.0
Bengkulu,Kota Bengkulu,2023,105.0,6.0,17.0,30.0,1.0,1.0,36.0,100.0,81.0,70.0,26.0,25.0,6.0
Lampung,Lampung Barat,2023,53.0,8.0,5.0,26.0,3.0,3.0,46.0,29.0,48.0,14.0,10.0,45.0,10.0
Lampung,Tanggamus,2023,52.0,7.0,7.0,10.0,6.0,6.0,59.0,50.0,83.0,54.0,6.0,25.0,20.0
Lampung,Lampung Selatan,2023,78.0,8.0,12.0,24.0,3.0,5.0,58.0,33.0,84.0,78.0,18.0,11.0,8.0
Lampung,Lampung Timur,2023,95.0,5.0,12.0,59.0,36.0,25.0,55.0,54.0,113.0,41.0,9.0,12.0,5.0
Lampung,Lampung Tengah,2023,101.0,7.0,15.0,31.0,3.0,10.0,74.0,40.0,68.0,36.0,8.0,16.0,8.0
Lampung,Lampung Utara,2023,68.0,2.0,10.0,24.0,16.0,33.0,49.0,29.0,54.0,28.0,4.0,12.0,6.0
Lampung,Way Kanan,2023,62.0,8.0,14.0,113.0,89.0,139.0,52.0,21.0,75.0,32.0,9.0,21.0,8.0
Lampung,Tulangbawang,2023,73.0,6.0,10.0,12.0,16.0,5.0,52.0,38.0,39.0,44.0,6.0,7.0,14.0
Lampung,Pesawaran,2023,78.0,7.0,9.0,5.0,1.0,3.0,88.0,82.0,126.0,22.0,17.0,22.0,7.0
Lampung,Pringsewu,2023,93.0,9.0,8.0,35.0,6.0,34.0,68.0,36.0,116.0,41.0,3.0,26.0,14.0
Lampung,Mesuji,2023,83.0,10.0,11.0,24.0,4.0,3.0,31.0,37.0,45.0,32.0,,3.0,15.0
Lampung,Tulang Bawang Barat,2023,62.0,2.0,5.0,7.0,2.0,1.0,37.0,21.0,31.0,68.0,6.0,19.0,4.0
Lampung,Pesisir Barat,2023,68.0,2.0,6.0,2.0,3.0,,37.0,16.0,84.0,29.0,9.0,25.0,4.0
Lampung,Kota Bandar Lampung,2023,97.0,15.0,24.0,10.0,1.0,1.0,50.0,61.0,70.0,51.0,8.0,20.0,9.0
Lampung,Kota Metro,2023,107.0,11.0,17.0,1.0,1.0,7.0,55.0,64.0,136.0,32.0,15.0,31.0,10.0
Kep. Bangka Belitung,Bangka,2023,176.0,4.0,17.0,31.0,2.0,1.0,15.0,74.0,80.0,132.0,1.0,23.0,4.0
Kep. Bangka Belitung,Belitung,2023,97.0,19.0,18.0,2.0,,,20.0,20.0,57.0,67.0,1.0,5.0,7.0
Kep. Bangka Belitung,Bangka Barat,2023,151.0,4.0,13.0,29.0,3.0,,15.0,68.0,57.0,160.0,2.0,26.0,9.0
Kep. Bangka Belitung,Bangka Tengah,2023,150.0,14.0,17.0,45.0,11.0,,23.0,53.0,55.0,97.0,8.0,20.0,5.0
Kep. Bangka Belitung,Bangka Selatan,2023,137.0,10.0,14.0,36.0,11.0,,27.0,43.0,40.0,83.0,1.0,10.0,7.0
Kep. Bangka Belitung,Belitung Timur,2023,104.0,6.0,15.0,9.0,,3.0,20.0,24.0,33.0,51.0,1.0,4.0,1.0
Kep. Bangka Belitung,Kota Pangkal Pinang,2023,178.0,15.0,26.0,9.0,7.0,,24.0,92.0,76.0,97.0,5.0,26.0,4.0
Kep. Riau,Karimun,2023,72.0,37.0,10.0,,,,49.0,32.0,78.0,60.0,1.0,13.0,2.0
Kep. Riau,Bintan,2023,59.0,20.0,14.0,1.0,,,8.0,23.0,88.0,34.0,3.0,7.0,1.0
Kep. Riau,Natuna,2023,62.0,27.0,20.0,2.0,,1.0,12.0,30.0,38.0,41.0,1.0,1.0,4.0
Kep. Riau,Lingga,2023,95.0,36.0,10.0,,1.0,1.0,17.0,16.0,34.0,47.0,1.0,4.0,3.0
Kep. Riau,Kepulauan Anambas,2023,42.0,9.0,20.0,1.0,,,4.0,27.0,41.0,5.0,,4.0,1.0
Kep. Riau,Kota Batam,2023,111.0,60.0,29.0,2.0,2.0,3.0,26.0,21.0,69.0,95.0,12.0,15.0,3.0
Kep. Riau,Kota Tanjung Pinang,2023,101.0,37.0,26.0,,2.0,1.0,9.0,38.0,90.0,48.0,3.0,17.0,2.0
DKI Jakarta,Kep. Seribu,2023,125.0,33.0,16.0,30.0,3.0,1.0,37.0,101.0,59.0,31.0,5.0,29.0,13.0
DKI Jakarta,Kota Jakarta Selatan,2023,122.0,14.0,32.0,9.0,1.0,5.0,34.0,113.0,131.0,51.0,10.0,24.0,9.0
DKI Jakarta,Kota Jakarta Timur,2023,138.0,14.0,25.0,19.0,1.0,10.0,55.0,112.0,137.0,63.0,8.0,19.0,19.0
DKI Jakarta,Kota Jakarta Pusat,2023,84.0,25.0,15.0,12.0,1.0,1.0,21.0,87.0,117.0,52.0,7.0,29.0,5.0
DKI Jakarta,Kota Jakarta Barat,2023,108.0,16.0,27.0,18.0,2.0,4.0,29.0,89.0,117.0,55.0,11.0,31.0,12.0
DKI Jakarta,Kota Jakarta Utara,2023,111.0,16.0,32.0,22.0,4.0,4.0,41.0,107.0,141.0,61.0,5.0,37.0,15.0
Jawa Barat,Bogor,2023,98.0,5.0,11.0,47.0,,3.0,55.0,59.0,51.0,37.0,4.0,14.0,9.0
Jawa Barat,Sukabumi,2023,121.0,16.0,16.0,169.0,4.0,6.0,60.0,154.0,102.0,44.0,6.0,30.0,18.0
Jawa Barat,Cianjur,2023,79.0,6.0,11.0,101.0,2.0,13.0,30.0,91.0,71.0,21.0,2.0,10.0,14.0
Jawa Barat,Bandung,2023,79.0,6.0,15.0,148.0,1.0,1.0,43.0,106.0,60.0,33.0,4.0,13.0,7.0
Jawa Barat,Garut,2023,76.0,4.0,12.0,143.0,1.0,6.0,31.0,74.0,46.0,25.0,11.0,21.0,11.0
Jawa Barat,Tasikmalaya,2023,83.0,7.0,15.0,58.0,1.0,7.0,34.0,32.0,48.0,30.0,2.0,12.0,6.0
Jawa Barat,Ciamis,2023,110.0,7.0,17.0,69.0,,7.0,57.0,67.0,127.0,31.0,5.0,28.0,12.0
Jawa Barat,Kuningan,2023,71.0,4.0,11.0,68.0,3.0,12.0,36.0,93.0,80.0,14.0,,16.0,7.0
Jawa Barat,Cirebon,2023,83.0,3.0,9.0,72.0,3.0,5.0,56.0,87.0,68.0,34.0,2.0,9.0,8.0
Jawa Barat,Majalengka,2023,76.0,3.0,8.0,145.0,1.0,9.0,33.0,81.0,57.0,32.0,2.0,9.0,19.0
Jawa Barat,Sumedang,2023,97.0,3.0,12.0,142.0,1.0,6.0,41.0,102.0,75.0,26.0,6.0,25.0,12.0
Jawa Barat,Indramayu,2023,115.0,27.0,17.0,184.0,8.0,5.0,109.0,61.0,81.0,49.0,1.0,5.0,18.0
Jawa Barat,Subang,2023,108.0,8.0,23.0,154.0,3.0,13.0,65.0,90.0,55.0,51.0,2.0,6.0,7.0
Jawa Barat,Purwakarta,2023,111.0,5.0,20.0,165.0,2.0,3.0,39.0,63.0,53.0,53.0,4.0,17.0,10.0
Jawa Barat,Karawang,2023,104.0,15.0,15.0,107.0,4.0,4.0,42.0,42.0,70.0,39.0,2.0,6.0,14.0
Jawa Barat,Bekasi,2023,100.0,11.0,16.0,36.0,2.0,5.0,63.0,68.0,78.0,44.0,5.0,9.0,13.0
Jawa Barat,Bandung Barat,2023,103.0,5.0,11.0,207.0,,10.0,35.0,110.0,62.0,33.0,4.0,18.0,8.0
Jawa Barat,Pangandaran,2023,98.0,16.0,20.0,47.0,1.0,2.0,50.0,64.0,92.0,40.0,4.0,54.0,16.0
Jawa Barat,Kota Bogor,2023,90.0,6.0,25.0,31.0,2.0,2.0,33.0,106.0,83.0,25.0,6.0,25.0,13.0
Jawa Barat,Kota Sukabumi,2023,106.0,6.0,18.0,60.0,1.0,11.0,27.0,114.0,62.0,37.0,2.0,18.0,16.0
Jawa Barat,Kota Bandung,2023,103.0,7.0,19.0,66.0,3.0,6.0,37.0,166.0,104.0,58.0,9.0,32.0,11.0
Jawa Barat,Kota Cirebon,2023,72.0,2.0,13.0,44.0,1.0,6.0,41.0,132.0,89.0,43.0,4.0,8.0,5.0
Jawa Barat,Kota Bekasi,2023,129.0,9.0,22.0,18.0,,8.0,50.0,96.0,116.0,53.0,4.0,30.0,13.0
Jawa Barat,Kota Depok,2023,124.0,8.0,22.0,9.0,1.0,2.0,54.0,90.0,104.0,54.0,5.0,23.0,11.0
Jawa Barat,Kota Cimahi,2023,101.0,2.0,18.0,73.0,4.0,2.0,32.0,144.0,78.0,34.0,3.0,18.0,6.0
Jawa Barat,Kota Tasikmalaya,2023,132.0,6.0,20.0,102.0,,5.0,41.0,104.0,111.0,50.0,5.0,20.0,11.0
Jawa Barat,Kota Banjar,2023,122.0,4.0,15.0,112.0,1.0,4.0,84.0,89.0,182.0,70.0,4.0,74.0,30.0
Jawa Tengah,Cilacap,2023,81.0,5.0,20.0,9.0,,3.0,48.0,53.0,70.0,44.0,1.0,11.0,24.0
Jawa Tengah,Banyumas,2023,92.0,3.0,20.0,23.0,2.0,18.0,72.0,98.0,74.0,57.0,2.0,13.0,23.0
Jawa Tengah,Purbalingga,2023,72.0,2.0,13.0,22.0,2.0,4.0,58.0,68.0,66.0,44.0,,12.0,48.0
Jawa Tengah,Banjarnegara,2023,77.0,2.0,10.0,46.0,6.0,22.0,82.0,87.0,41.0,55.0,,10.0,27.0
Jawa Tengah,Kebumen,2023,106.0,1.0,18.0,19.0,1.0,,66.0,49.0,62.0,29.0,2.0,10.0,36.0
Jawa Tengah,Purworejo,2023,93.0,3.0,13.0,35.0,4.0,28.0,49.0,59.0,92.0,27.0,2.0,12.0,27.0
Jawa Tengah,Wonosobo,2023,70.0,3.0,7.0,110.0,1.0,52.0,78.0,59.0,44.0,29.0,1.0,10.0,22.0
Jawa Tengah,Magelang,2023,76.0,2.0,11.0,98.0,1.0,52.0,56.0,61.0,56.0,29.0,3.0,13.0,15.0
Jawa Tengah,Boyolali,2023,75.0,,15.0,62.0,2.0,23.0,22.0,75.0,94.0,19.0,2.0,31.0,13.0
Jawa Tengah,Klaten,2023,68.0,3.0,17.0,24.0,1.0,7.0,24.0,75.0,113.0,47.0,1.0,10.0,12.0
Jawa Tengah,Sukoharjo,2023,70.0,2.0,13.0,15.0,1.0,17.0,40.0,106.0,110.0,42.0,,22.0,12.0
Jawa Tengah,Wonogiri,2023,62.0,1.0,14.0,65.0,1.0,17.0,26.0,62.0,80.0,19.0,1.0,13.0,9.0
Jawa Tengah,Karanganyar,2023,73.0,1.0,12.0,28.0,4.0,14.0,21.0,88.0,78.0,32.0,2.0,20.0,15.0
Jawa Tengah,Sragen,2023,83.0,2.0,14.0,76.0,,14.0,35.0,74.0,120.0,65.0,5.0,12.0,24.0
Jawa Tengah,Grobogan,2023,78.0,,12.0,158.0,1.0,4.0,34.0,37.0,60.0,61.0,1.0,5.0,13.0
Jawa Tengah,Blora,2023,57.0,,11.0,143.0,,5.0,34.0,24.0,47.0,61.0,1.0,6.0,20.0
Jawa Tengah,Rembang,2023,83.0,1.0,14.0,109.0,6.0,34.0,34.0,5.0,28.0,79.0,1.0,2.0,22.0
Jawa Tengah,Pati,2023,113.0,4.0,18.0,148.0,5.0,16.0,52.0,28.0,91.0,93.0,,10.0,27.0
Jawa Tengah,Kudus,2023,64.0,2.0,10.0,85.0,2.0,15.0,29.0,20.0,44.0,27.0,,10.0,12.0
Jawa Tengah,Jepara,2023,83.0,,13.0,104.0,,8.0,63.0,33.0,74.0,19.0,1.0,8.0,25.0
Jawa Tengah,Demak,2023,104.0,1.0,15.0,93.0,1.0,11.0,52.0,59.0,55.0,53.0,4.0,5.0,24.0
Jawa Tengah,Semarang,2023,74.0,2.0,15.0,142.0,1.0,102.0,30.0,61.0,57.0,22.0,3.0,38.0,20.0
Jawa Tengah,Temanggung,2023,62.0,1.0,6.0,118.0,1.0,46.0,38.0,57.0,32.0,23.0,1.0,16.0,22.0
Jawa Tengah,Kendal,2023,76.0,3.0,16.0,55.0,1.0,25.0,40.0,29.0,56.0,30.0,1.0,16.0,14.0
Jawa Tengah,Batang,2023,68.0,5.0,9.0,107.0,1.0,12.0,26.0,44.0,66.0,55.0,,9.0,21.0
Jawa Tengah,Pekalongan,2023,62.0,1.0,7.0,117.0,9.0,31.0,60.0,55.0,53.0,36.0,1.0,12.0,12.0
Jawa Tengah,Pemalang,2023,79.0,1.0,10.0,101.0,3.0,7.0,55.0,37.0,62.0,30.0,,8.0,21.0
Jawa Tengah,Tegal,2023,73.0,2.0,10.0,92.0,1.0,3.0,36.0,44.0,44.0,33.0,2.0,4.0,12.0
Jawa Tengah,Brebes,2023,79.0,2.0,9.0,70.0,3.0,5.0,47.0,47.0,62.0,29.0,1.0,2.0,17.0
Jawa Tengah,Kota Magelang,2023,78.0,4.0,15.0,26.0,,20.0,24.0,87.0,78.0,42.0,5.0,26.0,18.0
Jawa Tengah,Kota Surakarta,2023,43.0,4.0,17.0,46.0,,13.0,19.0,122.0,86.0,49.0,3.0,25.0,11.0
Jawa Tengah,Kota Salatiga,2023,82.0,5.0,29.0,87.0,1.0,59.0,37.0,114.0,65.0,33.0,5.0,34.0,31.0
Jawa Tengah,Kota Semarang,2023,63.0,6.0,14.0,71.0,,28.0,23.0,111.0,75.0,47.0,2.0,19.0,14.0
Jawa Tengah,Kota Pekalongan,2023,37.0,4.0,4.0,40.0,,23.0,31.0,29.0,41.0,23.0,,6.0,5.0
Jawa Tengah,Kota Tegal,2023,92.0,11.0,18.0,75.0,2.0,1.0,36.0,25.0,80.0,69.0,2.0,7.0,10.0
DI Yogyakarta,Kulon Progo,2023,67.0,1.0,15.0,11.0,2.0,26.0,35.0,71.0,50.0,45.0,1.0,17.0,21.0
DI Yogyakarta,Bantul,2023,101.0,1.0,23.0,15.0,5.0,22.0,32.0,62.0,106.0,66.0,3.0,21.0,23.0
DI Yogyakarta,Gunung Kidul,2023,86.0,,21.0,30.0,,1.0,23.0,38.0,75.0,28.0,1.0,5.0,7.0
DI Yogyakarta,Sleman,2023,99.0,2.0,26.0,34.0,2.0,22.0,27.0,88.0,127.0,67.0,2.0,30.0,28.0
DI Yogyakarta,Kota Yogyakarta,2023,71.0,6.0,26.0,11.0,1.0,6.0,35.0,66.0,99.0,45.0,3.0,16.0,18.0
